Directory,Length,Biggest Branch,Smallest Branch,Farthest Leaf,Closest Leaf,# of Leaves,# of Species,# of Paralogs,# of Human seqs
/home/gideon/Documents/mphil_internship/Trees/21/2195.nh,33.059267000000006,4.77461,0.0,"(Tree node 'Y51H4A.12' (0x7fcc0165f95), 6.351752)","(Tree node 'ENSPSIP00000012949' (0x7fcbfef6315), 0.6808930000000006)",136,68,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2156.nh,29.19709999999998,1.93853,0.0,"(Tree node 'ENSOANP00000031335' (0x7fcbfef841d), 4.682076)","(Tree node 'ENSLOCP00000002610' (0x7fcbfef81f9), 0.713577)",138,64,74,0
/home/gideon/Documents/mphil_internship/Trees/21/219.nh,89.62273800000017,1.04327,0.0,"(Tree node 'ENSORLP00000020948' (0x7fcbff45c5d), 1.917069000000001)","(Tree node 'FBpp0301153' (0x7fcbfef8435), 0.220666)",751,72,679,0
/home/gideon/Documents/mphil_internship/Trees/21/2193.nh,20.034275,1.90373,0.0,"(Tree node 'ENSAMXP00000000015' (0x7fcc00380e5), 1.903732)","(Tree node 'ENSCINP00000008804' (0x7fcc0038c2d), 0.8285039999999998)",136,68,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2147.nh,18.954863999999972,1.48114,0.0,"(Tree node 'FBpp0081900' (0x7fcbfdacd9d), 1.4811400000000003)","(Tree node 'ENSLACP00000022850' (0x7fcc00377e1), 0.8721860000000001)",138,62,76,0
/home/gideon/Documents/mphil_internship/Trees/21/2131.nh,100030.94338799996,100000.0,0.0,"(Tree node 'ENSMODP00000015192' (0x7fcbfdadbb9), 100001.922499)","(Tree node 'ENSPMAP00000000404' (0x7fcbfdadb9d), 0.558709)",138,68,70,0
/home/gideon/Documents/mphil_internship/Trees/21/213.nh,64.12458099999995,0.511612,0.0,"(Tree node 'ENSCPOP00000020889' (0x7fcc0142479), 0.8306869999999992)","(Tree node 'ENSPSIP00000001398' (0x7fcbfea87e5), 0.2415159999999993)",753,49,704,0
/home/gideon/Documents/mphil_internship/Trees/21/2165.nh,20.519301000000002,1.29441,0.0,"(Tree node 'ENSOANP00000024407' (0x7fcbfea8bd5), 2.0356899999999998)","(Tree node 'ENSONIP00000008485' (0x7fcbfea8625), 0.9674809999999998)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2173.nh,14.41877699999999,0.990982,0.0,"(Tree node 'ENSGMOP00000010626' (0x7fcc00addb5), 1.4348280000000002)","(Tree node 'FBpp0087883' (0x7fcc00ad179), 0.5626260000000001)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2110.nh,26.125582999999967,1.87867,0.0,"(Tree node 'ENSPMAP00000007619' (0x7fcbfeb5de9), 2.282457)","(Tree node 'ENSLOCP00000017027' (0x7fcc00b0645), 1.019312)",139,67,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2112.nh,28.140130000000006,2.48661,0.0,"(Tree node 'F53F4.14.2' (0x7fcbfcc1c4d), 4.535073000000001)","(Tree node 'ENSLOCP00000003875' (0x7fcbfeb7365), 1.177527)",139,70,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2152.nh,21.344469999999998,1.00431,0.0,"(Tree node 'ENSMLUP00000001706' (0x7fcbfcc1f05), 1.968777)","(Tree node 'FBpp0074517' (0x7fcbfcc15b9), 0.581637)",138,67,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2196.nh,19.97036549999998,1.25256,0.0,"(Tree node 'ENSSSCP00000023924' (0x7fcbfd8cdd5), 1.2525625)","(Tree node 'ENSCSAVP00000015649' (0x7fcbfd90ced), 0.7069035)",136,69,67,0
/home/gideon/Documents/mphil_internship/Trees/21/2103.nh,16.021244,1.05221,0.0,"(Tree node 'ENSDARP00000119808' (0x7fcbffabe15), 1.3450289999999998)","(Tree node 'ENSAMXP00000009226' (0x7fcbffa9739), 0.5652259999999998)",139,65,74,0
/home/gideon/Documents/mphil_internship/Trees/21/2107.nh,19.215683000000016,1.50376,0.0,"(Tree node 'R144.13' (0x7fcbffabe6d), 1.50376)","(Tree node 'ENSPMAP00000001442' (0x7fcbfcc7dc1), 0.5278030000000001)",139,66,73,0
/home/gideon/Documents/mphil_internship/Trees/21/2101.nh,24.931413000000024,0.905919,0.0,"(Tree node 'ENSMMUP00000010656' (0x7fcbfcc7389), 1.639002)","(Tree node 'FBpp0304265' (0x7fcbfcc5a29), 0.40586500000000014)",139,59,80,0
/home/gideon/Documents/mphil_internship/Trees/21/2171.nh,14.462301999999994,1.0764,0.0,"(Tree node 'F56A11.1' (0x7fcbfcc5a3d), 1.0764)","(Tree node 'FBpp0082541' (0x7fcbfcc5a39), 0.371896)",137,68,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2175.nh,26.842713999999972,2.27729,0.0,"(Tree node 'R03D7.4' (0x7fcbfecca35), 2.27729)","(Tree node 'FBpp0083766' (0x7fcbfecca21), 0.869167)",137,66,71,0
/home/gideon/Documents/mphil_internship/Trees/21/21.nh,123.69363899999989,0.636856,0.0,"(Tree node 'ENSEEUP00000009927' (0x7fcbfd23c91), 1.5762800000000006)","(Tree node 'ENSLOCP00000022074' (0x7fcbfd83db9), 0.468588)",1040,64,976,0
/home/gideon/Documents/mphil_internship/Trees/21/2116.nh,18.396768999999995,1.88589,0.0,"(Tree node 'ENSOCUP00000020233' (0x7fcbffc0405), 1.8858920000000001)","(Tree node 'ENSOANP00000008084' (0x7fcbff72039), 0.1827070000000004)",139,65,74,0
/home/gideon/Documents/mphil_internship/Trees/21/216.nh,75.01148199999993,1.34146,0.0,"(Tree node 'C14A11.7' (0x7fcbff72ca5), 2.54068)","(Tree node 'YGR152C' (0x7fcbfa68419), 0.5668979999999992)",752,69,683,0
/home/gideon/Documents/mphil_internship/Trees/21/2166.nh,15.357176,0.887453,0.0,"(Tree node 'ENSRNOP00000036105' (0x7fcbfa67d0d), 1.2841040000000001)","(Tree node 'ENSLOCP00000017008' (0x7fcbfa6605d), 0.6203550000000001)",137,65,72,0
/home/gideon/Documents/mphil_internship/Trees/21/2100.nh,18.38097300000001,1.35993,0.0,"(Tree node 'ENSTNIP00000001394' (0x7fcbfa99095), 1.8296759999999999)","(Tree node 'ENSMODP00000015438' (0x7fcbfa660a1), 0.518869)",139,68,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2184.nh,18.730859,0.676122,0.0,"(Tree node 'ENSOANP00000003337' (0x7fcbfa9a9a1), 1.0714040000000002)","(Tree node 'ENSLOCP00000009888' (0x7fcbfa9a279), 0.5724560000000001)",137,67,70,0
/home/gideon/Documents/mphil_internship/Trees/21/210.nh,62.194170999999876,0.524869,0.0,"(Tree node 'ENSMUSP00000041119' (0x7fcbfbe7c31), 0.8278999999999997)","(Tree node 'ENSMGAP00000016260' (0x7fcbfaaa719), 0.2778999999999992)",754,49,705,0
/home/gideon/Documents/mphil_internship/Trees/21/2191.nh,21.046562999999992,1.00817,0.0,"(Tree node 'ENSDARP00000125872' (0x7fcbfab9b75), 2.754372)","(Tree node 'ENSPSIP00000001472' (0x7fcbfaee131), 0.006715)",137,64,73,0
/home/gideon/Documents/mphil_internship/Trees/21/2194.nh,25.75107299999998,2.53579,0.0,"(Tree node 'ENSSHAP00000004855' (0x7fcbfabae5d), 3.024082)","(Tree node 'ENSLACP00000003662' (0x7fcbfabae35), 1.4662239999999997)",136,69,67,0
/home/gideon/Documents/mphil_internship/Trees/21/2157.nh,15.25041499999999,1.36773,0.0,"(Tree node 'ENSAMXP00000016720' (0x7fcbfba5511), 1.656578)","(Tree node 'ENSLACP00000005876' (0x7fcbfab926d), 0.45413800000000004)",138,64,74,0
/home/gideon/Documents/mphil_internship/Trees/21/2142.nh,20.442676000000002,1.1636,0.0,"(Tree node 'ENSMGAP00000002131' (0x7fcbfba76cd), 2.8840270000000006)","(Tree node 'ENSPMAP00000000097' (0x7fcbfba7625), 0.7901520000000002)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/2181.nh,21.476799000000007,1.65521,0.0,"(Tree node 'ENSMPUP00000012713' (0x7fcbfc58041), 2.673361)","(Tree node 'FBpp0084265' (0x7fcbfc57791), 0.7161329999999997)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2138.nh,14.939889999999998,1.12384,0.0,"(Tree node 'ENSOGAP00000004060' (0x7fcbf99ae05), 1.215795)","(Tree node 'FBpp0301099' (0x7fcbf999f19), 0.5063079999999999)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/21/218.nh,125.48359699999985,1.42951,0.0,"(Tree node 'ENSTNIP00000022941' (0x7fcbfd0b44d), 2.308663)","(Tree node 'ENSGALP00000041745' (0x7fcc001127d), 1.0498009999999995)",751,78,673,0
/home/gideon/Documents/mphil_internship/Trees/21/2108.nh,19.389652999999992,1.21215,0.0,"(Tree node 'FBpp0078473' (0x7fcbf99b309), 1.375717)","(Tree node 'ENSPMAP00000002784' (0x7fcbfb0fb49), 0.524273)",139,68,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2123.nh,14.976158000000003,0.573078,0.0,"(Tree node 'ENSPCAP00000006326' (0x7fcbfacba4d), 0.9664129999999999)","(Tree node 'ENSLOCP00000015096' (0x7fcbfacbab5), 0.26024199999999986)",138,62,76,0
/home/gideon/Documents/mphil_internship/Trees/21/2190.nh,24.954949999999986,2.77524,0.0,"(Tree node 'M03A8.2' (0x7fcbfd0d509), 2.775242)","(Tree node 'ENSLOCP00000001373' (0x7fcbfacc235), 1.3119180000000001)",137,69,68,0
/home/gideon/Documents/mphil_internship/Trees/21/2113.nh,18.411482999999993,0.636171,0.0,"(Tree node 'ENSMUSP00000033621' (0x7fcbfd0f60d), 1.0168490000000001)","(Tree node 'ENSCINP00000031972' (0x7fcbfd0e959), 0.493317)",139,68,71,0
/home/gideon/Documents/mphil_internship/Trees/21/2127.nh,20.840246000000032,1.5377,0.0,"(Tree node 'ENSGGOP00000019525' (0x7fcbfbebcd5), 2.2628729999999995)","(Tree node 'FBpp0290362' (0x7fcbfbe99d1), 0.8095169999999999)",138,69,69,0
/home/gideon/Documents/mphil_internship/Trees/3/3.nh,153.70810900000043,3.53298,0.0,"(Tree node 'ENSXMAP00000001875' (0x7fcbfb4dc1d), 3.821716)","(Tree node 'ENSFALP00000007207' (0x7fcbfbec139), 0.24979600000000018)",1257,71,1186,0
/home/gideon/Documents/mphil_internship/Trees/5/5.nh,100272.11863900004,100000.0,0.0,"(Tree node 'ENSFCAP00000019142' (0x7fcbfb43149), 100001.575855)","(Tree node 'ENSCHOP00000001323' (0x7fcbfccfac9), 0.9935980000000008)",1211,69,1142,0
/home/gideon/Documents/mphil_internship/Trees/24/2493.nh,31.471404999999994,9.03735,0.0,"(Tree node 'ENSSTOP00000019001' (0x7fcbfe7b68d), 11.860249)","(Tree node 'ENSLACP00000000126' (0x7fcbfe7c821), 0.4580299999999997)",128,67,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2433.nh,25.435434999999995,1.61898,0.0,"(Tree node 'ENSOARP00000000958' (0x7fcbfe7c8cd), 2.0856990000000004)","(Tree node 'ZK370.4b' (0x7fcc002cd41), 1.153523)",130,66,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2474.nh,27.223836000000023,1.26972,0.0,"(Tree node 'ENSORLP00000015581' (0x7fcc002d859), 1.505748)","(Tree node 'ENSPSIP00000011073' (0x7fcc002d881), 0.5279620000000002)",128,62,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2445.nh,21.00216,2.4271,0.0,"(Tree node 'H04M03.1' (0x7fcc017f355), 2.501335)","(Tree node 'ENSLOCP00000008641' (0x7fcc017f7b5), 0.37459600000000004)",130,70,60,0
/home/gideon/Documents/mphil_internship/Trees/24/2476.nh,15.269587000000008,0.494582,0.0,"(Tree node 'ENSFCAP00000009407' (0x7fcc01f46f9), 1.2136630000000002)","(Tree node 'ENSLOCP00000006400' (0x7fcc01f4bed), 0.703414)",128,63,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2479.nh,25.06276499999999,2.71354,0.0,"(Tree node 'ENSBTAP00000055066' (0x7fcc0198889), 3.342838)","(Tree node 'ENSLACP00000014244' (0x7fcc01988c9), 0.848722)",128,66,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2468.nh,31.159639999999975,2.51927,0.0,"(Tree node 'ZK792.4a' (0x7fcc0198895), 2.51927)","(Tree node 'ENSLOCP00000006081' (0x7fcc0196b51), 0.8925849999999999)",129,60,69,0
/home/gideon/Documents/mphil_internship/Trees/24/247.nh,88.01544800000005,2.99347,0.0,"(Tree node 'ENSPMAP00000008689' (0x7fcc0266811), 3.4313390000000004)","(Tree node 'FBpp0086354' (0x7fcc0130da5), 0.4484090000000004)",707,69,638,0
/home/gideon/Documents/mphil_internship/Trees/24/2406.nh,11.01896300000001,0.740733,0.0,"(Tree node 'ENSXETP00000033867' (0x7fcc0126be5), 1.1866419999999998)","(Tree node 'ENSLACP00000001934' (0x7fcc0126be9), 0.5874219999999999)",131,63,68,0
/home/gideon/Documents/mphil_internship/Trees/24/2482.nh,15.829361000000006,1.56849,0.0,"(Tree node 'Y102A5A.1' (0x7fcbfeee849), 1.56849)","(Tree node 'FBpp0304507' (0x7fcbfeee845), 0.467149)",128,68,60,0
/home/gideon/Documents/mphil_internship/Trees/24/2455.nh,22.955358,0.792762,0.0,"(Tree node 'ENSPFOP00000014944' (0x7fcc01c1f65), 1.4022949999999998)","(Tree node 'ENSPMAP00000007857' (0x7fcc01c1f79), 0.40520699999999965)",129,60,69,0
/home/gideon/Documents/mphil_internship/Trees/24/2460.nh,23.730884999999983,1.21185,0.0,"(Tree node 'ENSAMXP00000018334' (0x7fcc0174efd), 2.186716)","(Tree node 'Y87G2A.5' (0x7fcc0176065), 0.4881749999999999)",129,65,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2431.nh,29.40409299999999,1.65769,0.0,"(Tree node 'ENSCINP00000031270' (0x7fcc0199075), 4.298456)","(Tree node 'YOR258W' (0x7fcc0199089), 1.2111200000000002)",130,69,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2480.nh,21.574729000000016,0.760007,0.0,"(Tree node 'ENSMICP00000015684' (0x7fcc0199c9d), 1.501627)","(Tree node 'ENSCINP00000022167' (0x7fcc0199a89), -1.249000902703301e-16)",128,61,67,0
/home/gideon/Documents/mphil_internship/Trees/24/2499.nh,14.794183500000013,1.31901,0.0,"(Tree node 'ENSDARP00000106087' (0x7fcbfe53a51), 1.4644425)","(Tree node 'FBpp0303307' (0x7fcbfe53d91), 0.8133900000000001)",127,67,60,0
/home/gideon/Documents/mphil_internship/Trees/24/2439.nh,45.66515100000002,3.73449,0.0,"(Tree node 'ENSNLEP00000023264' (0x7fcbfe522e5), 7.133869000000001)","(Tree node 'ENSCINP00000019387' (0x7fcbfe522a9), 0.9385200000000002)",130,66,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2458.nh,20.102141000000007,1.72639,0.0,"(Tree node 'ENSSHAP00000004384' (0x7fcbfb57025), 2.100565)","(Tree node 'ENSCSAVP00000004254' (0x7fcbfb570b1), 1.0978999999999999)",129,67,62,0
/home/gideon/Documents/mphil_internship/Trees/24/248.nh,400142.469613,100000.0,0.0,"(Tree node 'ENSOCUP00000004417' (0x7fcbfae79cd), 100001.9199405)","(Tree node 'ENSMMUP00000036214' (0x7fcbfcbc0c9), 0.15685949999999987)",707,71,636,0
/home/gideon/Documents/mphil_internship/Trees/24/2490.nh,21.439981999999986,1.95005,0.0,"(Tree node 'ENSXMAP00000012477' (0x7fcbfbaab21), 1.9500510000000006)","(Tree node 'FBpp0298274' (0x7fcbfae6749), 1.030847)",128,66,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2413.nh,16.577276000000005,1.8927,0.0,"(Tree node 'ENSCINP00000026843' (0x7fcbfaea761), 1.8927000000000003)","(Tree node 'ENSLOCP00000014498' (0x7fcbfbaca89), 1.5485670000000007)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2447.nh,21.017193000000013,1.98432,0.0,"(Tree node 'ENSOANP00000010042' (0x7fcbfaec0dd), 1.9843219999999995)","(Tree node 'ENSPMAP00000004009' (0x7fcbfaec57d), 1.0829599999999993)",129,65,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2497.nh,19.70613299999999,1.12337,0.0,"(Tree node 'ENSTNIP00000010383' (0x7fcbff28f4d), 1.727277)","(Tree node 'FBpp0112140' (0x7fcbfaec5f9), 0.553639)",127,61,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2423.nh,20.632107000000012,1.28587,0.0,"(Tree node 'ENSORLP00000009244' (0x7fcbff28fb9), 1.919071)","(Tree node 'ENSLACP00000010893' (0x7fcbfcb452d), 0.8295820000000004)",130,66,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2428.nh,21.475173999999996,1.29606,0.0,"(Tree node 'ENSOARP00000001512' (0x7fcbfcb3999), 2.3499729999999994)","(Tree node 'ENSCINP00000011202' (0x7fcbfcb45ad), 0.18145699999999998)",130,65,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2454.nh,20.552881000000028,1.58363,0.0,"(Tree node 'YOR232W' (0x7fcbfb21991), 1.58363)","(Tree node 'FBpp0086795' (0x7fcbfcb39bd), 0.760717)",129,68,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2475.nh,27.29074900000001,3.99161,0.0,"(Tree node 'ENSPFOP00000019292' (0x7fcbfb21961), 4.912232)","(Tree node 'ENSLACP00000020161' (0x7fcbfb21189), 0.6465910000000004)",128,62,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2451.nh,21.060166000000002,1.21347,0.0,"(Tree node 'ENSPMAP00000003331' (0x7fcbfd7fec5), 1.5502730000000002)","(Tree node 'FBpp0074500' (0x7fcbfd801dd), 0.337003)",129,67,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2415.nh,24.930410999999992,1.68646,0.0,"(Tree node 'ENSAMXP00000018955' (0x7fcbfabe30d), 2.7997500000000004)","(Tree node 'ENSLOCP00000011966' (0x7fcbfabf311), 0.7688840000000001)",130,65,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2404.nh,21.559465,0.800881,0.0,"(Tree node 'ENSOPRP00000008478' (0x7fcbfcac4b1), 1.8729410000000006)","(Tree node 'ENSLACP00000011725' (0x7fcbfabf8d5), 0.5810090000000001)",131,64,67,0
/home/gideon/Documents/mphil_internship/Trees/24/2426.nh,12.51404700000001,0.586275,0.0,"(Tree node 'ENSOARP00000011179' (0x7fcbfca9ef5), 0.7013489999999998)","(Tree node 'ENSLACP00000008928' (0x7fcbfca9041), 0.111619)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2470.nh,19.74604200000001,1.20068,0.0,"(Tree node 'ENSCINP00000034261' (0x7fcc0327755), 1.20068)","(Tree node 'ENSPSIP00000010005' (0x7fcc0325381), 0.564889)",129,63,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2434.nh,25.215949999999992,4.29693,0.0,"(Tree node 'ENSSARP00000002318' (0x7fcbfd0005d), 4.29693)","(Tree node 'ENSAMXP00000011162' (0x7fcbfd003dd), 0.669876)",130,67,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2418.nh,14.802873000000009,1.07347,0.0,"(Tree node 'ENSOANP00000002925' (0x7fcbfd05375), 1.168886)","(Tree node 'ENSPMAP00000000760' (0x7fcbfd0537d), 0.4478430000000002)",130,66,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2467.nh,12.991721000000004,0.790209,0.0,"(Tree node 'ENSMPUP00000010915' (0x7fcbfd08be1), 0.9627519999999999)","(Tree node 'ENSLOCP00000004999' (0x7fcbfd053f1), 0.38200100000000003)",129,66,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2403.nh,16.7625735,1.48554,0.0,"(Tree node 'R05D3.2' (0x7fcbfd050b5), 1.4912175)","(Tree node 'FBpp0084114' (0x7fcbfd050b1), 0.7553145)",131,68,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2441.nh,24.847949,1.7868,0.0,"(Tree node 'ENSPFOP00000000860' (0x7fcbfdf5b61), 2.3685039999999997)","(Tree node 'ENSPMAP00000004468' (0x7fcbfdb3dc9), 1.0874049999999995)",130,67,63,0
/home/gideon/Documents/mphil_internship/Trees/24/246.nh,103.355369,1.71588,0.0,"(Tree node 'F56A8.1b' (0x7fcbfe3cc65), 2.3227500000000005)","(Tree node 'ENSLOCP00000003576' (0x7fcbff9be91), 0.7917760000000001)",707,69,638,0
/home/gideon/Documents/mphil_internship/Trees/24/2405.nh,25.225556000000005,5.9961,0.0,"(Tree node 'ENSMODP00000041302' (0x7fcbfcfa5e1), 6.895522000000001)","(Tree node 'ENSLACP00000003925' (0x7fcbfcfb821), 0.9004969999999999)",131,67,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2437.nh,14.711286000000007,0.732887,0.0,"(Tree node 'ENSMUSP00000001258' (0x7fcbfe5f5f1), 0.9097560000000001)","(Tree node 'ENSOANP00000029338' (0x7fcbfe6055d), 0.23583000000000015)",130,65,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2407.nh,19.589404000000027,1.10406,0.0,"(Tree node 'D2096.1a' (0x7fcbfe5cf8d), 1.5118270000000003)","(Tree node 'FBpp0112618' (0x7fcbfe5cf99), 0.5525310000000001)",131,70,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2469.nh,20.072953999999996,0.961855,0.0,"(Tree node 'ENSXETP00000058774' (0x7fcbf9b6509), 1.1238799999999998)","(Tree node 'ENSLOCP00000017602' (0x7fcbf9b5e81), 0.5340170000000001)",129,67,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2444.nh,21.07945250000002,0.942886,0.0,"(Tree node 'ENSTNIP00000023096' (0x7fcbfdc5d29), 1.0729065)","(Tree node 'ENSLACP00000023024' (0x7fcbfdc8565), 0.44147249999999993)",130,66,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2400.nh,19.226069999999982,1.24569,0.0,"(Tree node 'ENSXETP00000039051' (0x7fcbfce5499), 2.1585420000000006)","(Tree node 'ENSOANP00000006337' (0x7fcbfce5491), 1.5703130000000005)",131,66,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2473.nh,25.788332999999984,1.41696,0.0,"(Tree node 'D1009.3a' (0x7fcbfc25d29), 1.42491)","(Tree node 'ENSLACP00000023648' (0x7fcbfce56bd), 0.4688319999999998)",129,65,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2463.nh,30.217184999999997,4.05403,0.0,"(Tree node 'ENSEEUP00000007897' (0x7fcbfc25d51), 4.57632)","(Tree node 'ENSACAP00000018108' (0x7fcbfc25dcd), 0.504494)",129,56,73,0
/home/gideon/Documents/mphil_internship/Trees/24/2438.nh,26.735904,1.61251,0.0,"(Tree node 'ENSETEP00000014402' (0x7fcc00f87f5), 2.995818)","(Tree node 'ENSDARP00000091530' (0x7fcbfc2855d), 1.121288)",130,70,60,0
/home/gideon/Documents/mphil_internship/Trees/24/2450.nh,19.12652800000001,0.836546,0.0,"(Tree node 'ENSOANP00000015343' (0x7fcc01045f5), 1.226742)","(Tree node 'ENSLACP00000013929' (0x7fcc00f7a09), 0.417752)",129,64,65,0
/home/gideon/Documents/mphil_internship/Trees/24/2466.nh,25.861431000000003,2.30876,0.0,"(Tree node 'ENSAMXP00000009269' (0x7fcc0102b2d), 2.6829610000000006)","(Tree node 'ENSLOCP00000010673' (0x7fcc0102b75), 0.8269340000000007)",129,67,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2422.nh,35.44942700000002,3.85033,0.0,"(Tree node 'ENSMGAP00000010003' (0x7fcc0044439), 5.20726)","(Tree node 'ENSCSAVP00000000125' (0x7fcc0044429), 0.470723)",130,67,63,0
/home/gideon/Documents/mphil_internship/Trees/24/243.nh,700150.1668959997,100000.0,0.0,"(Tree node 'ENSSSCP00000001928' (0x7fcc00434a9), 200000.12311)","(Tree node 'ENSOANP00000010356' (0x7fcc00434ad), 0.2100090000004517)",713,70,643,0
/home/gideon/Documents/mphil_internship/Trees/24/2408.nh,21.11925200000001,1.05717,0.0,"(Tree node 'ENSMODP00000013115' (0x7fcbfc5c6f1), 1.841672)","(Tree node 'ENSMODP00000039254' (0x7fcbfc5b289), 0.42830500000000005)",131,63,68,0
/home/gideon/Documents/mphil_internship/Trees/24/2414.nh,21.205131,1.36807,0.0,"(Tree node 'ENSSTOP00000015399' (0x7fcbfd63ced), 2.975955)","(Tree node 'FBpp0077351' (0x7fcbfd6416d), 0.700231)",130,69,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2477.nh,21.828079000000017,1.38264,0.0,"(Tree node 'ENSOARP00000018082' (0x7fcbfc6583d), 3.487513)","(Tree node 'YER017C' (0x7fcbfc65881), 0.5654180000000002)",128,69,59,0
/home/gideon/Documents/mphil_internship/Trees/24/2432.nh,17.883071999999995,0.627928,0.0,"(Tree node 'ENSGGOP00000019176' (0x7fcbff70bc5), 1.4315370000000003)","(Tree node 'ENSLOCP00000016802' (0x7fcbfc657c5), 0.26168499999999995)",130,62,68,0
/home/gideon/Documents/mphil_internship/Trees/24/2424.nh,25.35538199999998,1.12105,0.0,"(Tree node 'ENSXMAP00000020254' (0x7fcbff701d1), 1.758715)","(Tree node 'ENSLACP00000011990' (0x7fcbff6d599), 0.6356690000000003)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2465.nh,14.335699000000005,0.856508,0.0,"(Tree node 'ENSXETP00000053126' (0x7fcbffe6631), 0.856508)","(Tree node 'FBpp0078754' (0x7fcbff6efc9), 0.244072)",129,63,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2401.nh,14.991102000000005,0.908464,0.0,"(Tree node 'ENSTNIP00000014029' (0x7fcbfb0b7c5), 1.772935)","(Tree node 'YLR244C' (0x7fcbfb0b7f1), 0.61056)",131,69,62,0
/home/gideon/Documents/mphil_internship/Trees/24/2488.nh,24.651057,3.25878,0.0,"(Tree node 'ENSDARP00000124004' (0x7fcbfb08ee9), 3.548876)","(Tree node 'ENSACAP00000013138' (0x7fcbfb0cc19), 0.341974)",128,65,63,0
/home/gideon/Documents/mphil_internship/Trees/24/2442.nh,27.041221999999987,14.1645,0.0,"(Tree node 'ENSOANP00000028351' (0x7fcbfa330dd), 14.626857000000001)","(Tree node 'ENSLOCP00000008329' (0x7fcbfa31b65), 0.2404159999999999)",130,62,68,0
/home/gideon/Documents/mphil_internship/Trees/24/2427.nh,22.48901400000002,3.40235,0.0,"(Tree node 'ENSOANP00000032137' (0x7fcbf8c78b5), 3.7266060000000003)","(Tree node 'ENSPMAP00000001048' (0x7fcbf8c4f2d), 0.5122769999999996)",130,66,64,0
/home/gideon/Documents/mphil_internship/Trees/24/2440.nh,16.897531000000022,0.780459,0.0,"(Tree node 'ENSCPOP00000000927' (0x7fcbf8c5c6d), 1.5131690000000004)","(Tree node 'ENSLACP00000009444' (0x7fcbfa81e05), 1.0180820000000006)",130,64,66,0
/home/gideon/Documents/mphil_internship/Trees/24/2443.nh,20.726000999999993,2.44996,0.0,"(Tree node 'ENSDNOP00000007087' (0x7fcbfa81611), 3.7629619999999995)","(Tree node 'FBpp0079295' (0x7fcbfa8251d), 0.7265989999999998)",130,69,61,0
/home/gideon/Documents/mphil_internship/Trees/24/2419.nh,31.356839999999988,1.83766,0.0,"(Tree node 'ENSGMOP00000003621' (0x7fcbfa1c979), 2.6815090000000006)","(Tree node 'ENSXETP00000059904' (0x7fcbfa19679), 1.7894690000000009)",130,67,63,0
